scheme,candidate,outer_fold,inner_validation_fold,alpha,train_scale,validation_r68,validation_r90,validation_tail_beyond_2r68
event_random5,A2_s1_dt_r2,0,1,0.25,1.0238303993114102,0.13624186388248566,0.23481510520263565,0.058888888888888886
event_random5,A2_s1_dt_r2,0,1,0.30000000000000004,1.025853466708992,0.1282714756574974,0.2201264479319751,0.06
event_random5,A2_s1_dt_r2,0,1,0.35,1.0296006183546564,0.1223931815693477,0.205909880541918,0.057777777777777775
event_random5,A2_s1_dt_r2,0,1,0.4,1.0311139639452906,0.11655543349823722,0.19374235628761788,0.056666666666666664
event_random5,A2_s1_dt_r2,0,1,0.45000000000000007,1.0323501513416875,0.10848801488420146,0.18212046008197685,0.06111111111111111
event_random5,A2_s1_dt_r2,0,1,0.5,1.0118264072033791,0.10267501843936216,0.17211451960824825,0.057777777777777775
event_random5,A2_s1_dt_r2,0,1,0.55,1.01010300499706,0.1011765094747536,0.1638419275676069,0.04666666666666667
event_random5,A2_s1_dt_r2,0,1,0.6,1.0172460735588325,0.09597615601651777,0.1637759096198142,0.05333333333333334
event_random5,A2_s1_dt_r2,0,1,0.65,1.0163613580478534,0.09226854943244206,0.16429214310363022,0.06
event_random5,A2_s1_dt_r2,0,1,0.7000000000000001,1.017552550350904,0.09047140934144032,0.1653144949624784,0.07111111111111111
event_random5,A2_s1_dt_r2,0,1,0.75,1.017273115643323,0.09127502153875516,0.1697223695718305,0.07666666666666666
event_random5,A2_s1_dt_r2,0,1,0.8,1.0130159661266043,0.09421599632450373,0.17449857457470042,0.07888888888888888
event_random5,A2_s1_dt_r2,0,1,0.85,1.0089082242242982,0.09731338645531773,0.18045941436736967,0.08333333333333333
event_random5,A2_s1_dt_r2,0,1,0.9,1.0083367476708092,0.1013940192615671,0.18952416259526506,0.08666666666666667
event_random5,A2_s1_dt_r2,1,2,0.1,0.9984315023690276,0.17224053716530907,0.31663777825107975,0.07444444444444444
event_random5,A2_s1_dt_r2,1,2,0.15000000000000002,1.000267825155788,0.16413235916462893,0.2973929500393235,0.07111111111111111
event_random5,A2_s1_dt_r2,1,2,0.2,1.0171883411926848,0.15401692044045062,0.27763643358366136,0.07222222222222222
event_random5,A2_s1_dt_r2,1,2,0.25,1.036503801898531,0.14653971424638051,0.26011665479973967,0.07111111111111111
event_random5,A2_s1_dt_r2,1,2,0.30000000000000004,1.0329103535560904,0.13691280682216078,0.2427576861057189,0.07444444444444444
event_random5,A2_s1_dt_r2,1,2,0.35,1.033583585826777,0.13037698221906918,0.22931568194639956,0.06777777777777778
