scheme,replicate,raw_r68,winner_r68,delta_r68,ratio_r68,raw_r90,winner_r90,delta_r90,ratio_r90
event_random5,169,0.08009172247421478,0.058143640114711806,-0.021948082359502977,0.7259631622160571,0.1469362845056367,0.11902455400747883,-0.027911730498157872,0.8100419471469136
event_random5,170,0.08132759782580037,0.06044580132238337,-0.020881796503417004,0.7432384939225087,0.15434599251709522,0.11702689946009731,-0.037319093056997904,0.7582114543539932
event_random5,171,0.08014419067679897,0.05943100483922013,-0.020713185837578835,0.7415510012308962,0.15260826143228434,0.11911674519111926,-0.03349151624116509,0.7805392976314981
event_random5,172,0.08022931207784365,0.06016132341897579,-0.020067988658867858,0.7498671228865006,0.14908090881469482,0.1170943882602039,-0.03198652055449093,0.7854418730821553
event_random5,173,0.08128605027573592,0.05845724988814423,-0.02282880038759169,0.7191547589020186,0.14765385874455364,0.11910972748699675,-0.028544131257556893,0.8066821178920949
event_random5,174,0.0805493047312256,0.05853883507809269,-0.022010469653132907,0.7267453800305694,0.15023495958381217,0.11639905486381902,-0.03383590471999315,0.7747800857155556
event_random5,175,0.08080649882603834,0.059217517061397155,-0.021588981764641184,0.7328311202899865,0.1530997928194652,0.1199385674659057,-0.033161225353559504,0.7834012395257575
event_random5,176,0.0801974761835529,0.058732531635827166,-0.021464944547725733,0.7323488771816511,0.14964820843589066,0.11907916244623976,-0.030569045989650906,0.7957272839470932
event_random5,177,0.07960621495785397,0.05895538966446611,-0.02065082529338786,0.7405877756614725,0.15230391340172572,0.11729398315941406,-0.035009930242311665,0.7701311183648484
event_random5,178,0.07997342577971875,0.05839758224727739,-0.02157584353244136,0.7302123383851216,0.14952440600285255,0.11869461175340773,-0.03082979424944482,0.7938143004637205
event_random5,179,0.0774695515341909,0.05861055512625987,-0.018858996407931025,0.7565624682930083,0.14612655659616125,0.11841086593763137,-0.027715690658529885,0.810330912435543
event_random5,180,0.07897560658959052,0.05614812595308599,-0.022827480636504527,0.7109552984489095,0.1489382313417565,0.11515660695645187,-0.03378162438530462,0.773183660897727
event_random5,181,0.07954032411301028,0.05791940799714771,-0.021620916115862567,0.7281766656476816,0.149567835686707,0.11734181768535164,-0.03222601800135537,0.7845391166262661
event_random5,182,0.07884944178587093,0.05466374082874582,-0.024185700957125113,0.6932673154135257,0.14888445120623886,0.11447531553509667,-0.03440913567114219,0.7688869764950962
event_random5,183,0.0795696510685813,0.05843864856287865,-0.02113100250570265,0.7344338925466724,0.147664514145278,0.11612879752536007,-0.03153571661991794,0.7864367292138185
event_random5,184,0.08228843449422209,0.0602591636953607,-0.02202927079886139,0.7322920172894019,0.1508896413369731,0.11995673791135375,-0.030932903425619357,0.7949965077023499
event_random5,185,0.08069466688554204,0.059979804330054676,-0.020714862555487365,0.7432932887018483,0.15175799142386212,0.12087031774873287,-0.03088767367512925,0.7964675640121016
event_random5,186,0.07909199799452335,0.058430078432078404,-0.020661919562444946,0.7387609355389446,0.1479957512334829,0.11773846740708523,-0.030257283826397682,0.7955530238252394
event_random5,187,0.07907088289207184,0.05628631590405838,-0.022784566988013462,0.7118463060654912,0.1468598660966936,0.11554390194098124,-0.03131596415571236,0.7867629530923466
event_random5,188,0.08035622819481389,0.058959661693701496,-0.021396566501112393,0.7337285860501189,0.14934123473805075,0.11784417764377485,-0.0314970570942759,0.7890933662794288
event_random5,189,0.07965959053431759,0.05738249781491325,-0.02227709271940434,0.7203463817729856,0.1447975201068757,0.11301039492580722,-0.031787125181068465,0.7804718951152876
event_random5,190,0.07695759019737339,0.05752602268501792,-0.019431567512355467,0.7475029108562358,0.14898715024871523,0.11586464877425053,-0.0331225014744647,0.7776821597085999
event_random5,191,0.07986276963646562,0.05829127841851485,-0.021571491217950767,0.7298930237938912,0.15186291911748723,0.12026428160528721,-0.03159863751220002,0.7919265763108765
event_random5,192,0.08056431998446059,0.057422467150922966,-0.023141852833537625,0.7127530793035767,0.1516475975461275,0.11888043397312156,-0.032767163573005936,0.7839256005157684
event_random5,193,0.08112106938776738,0.056598934777646395,-0.024522134610120983,0.6977094262292998,0.1482265818699202,0.1180385637001981,-0.030188018169722095,0.7963387012714472
event_random5,194,0.08035548878545995,0.05739336856746449,-0.022962120217995458,0.7142432886034491,0.15292924687055973,0.11950230768843487,-0.03342693918212486,0.7814221944712928
event_random5,195,0.07832708639680615,0.05819318626109502,-0.020133900135711126,0.7429509884522897,0.14887799240371533,0.11859452608047868,-0.03028346632323664,0.7965886976691868
event_random5,196,0.08132524222764503,0.05811627037584033,-0.023208971851804705,0.7146153984166648,0.14732759952722965,0.11856723420481056,-0.028760365322419087,0.8047863033490648
event_random5,197,0.0813952158685395,0.060086357283061435,-0.021308858585478062,0.7382050239919044,0.15840004501061686,0.12164428726667713,-0.03675575774393973,0.7679561407859692
event_random5,198,0.08001862152240188,0.05837361610885097,-0.02164500541355091,0.7295003962609977,0.1509807874759448,0.11728695717721407,-0.033693830298730715,0.7768336563743315
event_random5,199,0.08150477047910043,0.061171861581573124,-0.020332908897527306,0.7505310575318889,0.15134257347014643,0.12419298791734623,-0.0271495855528002,0.8206084056172358
event_random5,200,0.07975193165676475,0.058328671916031666,-0.021423259740733086,0.7313762902579688,0.14964251255629804,0.1190598114841972,-0.030582701072100843,0.795628257306926
event_random5,201,0.07781919767681045,0.05829550255963986,-0.019523695117170586,0.749114669644191,0.14687510307268994,0.11909454429104022,-0.027780558781649728,0.8108559027332164
event_random5,202,0.08053252749618961,0.05947716618291705,-0.021055361313272562,0.7385483609182787,0.15316930079462765,0.11881751700807118,-0.03435178378655647,0.7757267049706259
event_random5,203,0.08379497290005443,0.05790023505044755,-0.02589473784960688,0.6909750435686333,0.15321875927421838,0.11755347909893243,-0.035665280175285946,0.7672264131087555
event_random5,204,0.07856077747987852,0.05740993113721863,-0.021150846342659894,0.7307709136651915,0.14807357163592677,0.11628077210992314,-0.031792799526003626,0.7852905202815422
event_random5,205,0.0784126287022068,0.055718065815874726,-0.02269456288633208,0.7105751552786117,0.1435921706107639,0.11521910127038162,-0.02837306934038228,0.8024051783624518
event_random5,206,0.07861799457000981,0.05847821745841971,-0.020139777111590103,0.7438273868248381,0.14904874520596534,0.11798006398043642,-0.031068681225528916,0.7915535539558137
event_random5,207,0.07830832383862638,0.05780344440456517,-0.020504879434061207,0.7381519814379303,0.14821563429338291,0.11839357770134468,-0.029822056592038237,0.7987927742291513
event_random5,208,0.0804284105637446,0.057229146247544035,-0.023199264316200563,0.7115538631984567,0.15314260545350503,0.11653467874571675,-0.03660792670778827,0.760955309599309
event_random5,209,0.08088236989425299,0.057693056445031664,-0.023189313449221323,0.7132958210851211,0.1459599578251753,0.11704431070268248,-0.02891564712249281,0.8018932894107386
event_random5,210,0.08016359371778561,0.05913464633924794,-0.021028947378537673,0.7376745926265522,0.15160800472732658,0.11608091544155931,-0.03552708928576727,0.7656648186244239
event_random5,211,0.08112334724607966,0.059681251089041175,-0.02144209615703848,0.7356852634298237,0.15309628796815125,0.11920636976774704,-0.03388991820040421,0.7786365779981919
event_random5,212,0.07984377299133652,0.05694776089019076,-0.02289601210114576,0.7132398527355402,0.1474550392186956,0.11996134640571465,-0.027493692812980947,0.8135452476995099
event_random5,213,0.08123068286838986,0.058833541165777055,-0.022397141702612804,0.7242773184745879,0.15039110249311166,0.118383512446105,-0.032007590047006665,0.787170986072978
event_random5,214,0.0801626227165772,0.05929679775330277,-0.02086582496327443,0.7397063087987079,0.15433751892774186,0.12075535058274207,-0.03358216834499979,0.7824108578503042
event_random5,215,0.07887943803569826,0.0584004886186514,-0.02047894941704686,0.740376580677733,0.14898906663605355,0.11656111888850143,-0.032427947747552116,0.7823467957768591
event_random5,216,0.07979622854322733,0.05545867932741061,-0.024337549215816726,0.695003765715161,0.14394511309153918,0.1171105630744837,-0.02683455001705548,0.8135779017382094
event_random5,217,0.08282740822578333,0.059693159427223474,-0.023134248798559853,0.7206933152429802,0.15389707519974938,0.11912035676866352,-0.03477671843108586,0.774026125019285
event_random5,218,0.08187722567534964,0.058646551684613614,-0.02323067399073602,0.7162742899613175,0.15312868480558317,0.11851456631210483,-0.03461411849347834,0.77395405349804
event_random5,219,0.08027216415183631,0.05920455044931933,-0.02106761370251698,0.737547705046706,0.14637484814899007,0.11755196368420498,-0.028822884464785092,0.8030885440410689
event_random5,220,0.07936936827709647,0.05849292507181827,-0.0208764432052782,0.7369710297756963,0.15108192024986367,0.11911726864048486,-0.03196465160937881,0.7884283469755035
event_random5,221,0.08121738989954463,0.05553669134246251,-0.025680698557082125,0.6838029566223955,0.14920437611839532,0.11574333101125157,-0.03346104510714375,0.7757368384383576
event_random5,222,0.08027962226166954,0.057734615607046506,-0.022545006654623036,0.7191689993117043,0.1511826872995193,0.1162236554675147,-0.034959031832004606,0.7687629949139305
event_random5,223,0.08203820471354428,0.058570614439996345,-0.023467590273547938,0.7139431517853108,0.15174412944422228,0.11686735234866644,-0.03487677709555584,0.7701606169326257
event_random5,224,0.07875410153878734,0.05843064803370645,-0.020323453505080892,0.7419378405952438,0.15019131042088096,0.1191080077376193,-0.031083302683261663,0.7930419370058297
event_random5,225,0.08205208822531457,0.05985669323715959,-0.022195394988154975,0.7294962813474467,0.15407914964962946,0.11763413836816378,-0.036445011281465683,0.7634656514892485
event_random5,226,0.08127304611377172,0.05900041105890029,-0.022272635054871426,0.7259529927832085,0.14798024629144935,0.11665100629287962,-0.03132923999856972,0.7882876885008941
event_random5,227,0.08092235536453579,0.05971089144656081,-0.02121146391797498,0.7378788120733458,0.15554045540963274,0.11925948099166868,-0.03628097441796406,0.7667425216004791
event_random5,228,0.07833517619537991,0.05671281969709543,-0.021622356498284485,0.7239764107461121,0.14853930011128155,0.11709789374271293,-0.031441406368568625,0.7883293758283929
event_random5,229,0.08311150919402398,0.06024493899944497,-0.02286657019457901,0.724868788735421,0.15526289533330676,0.1231694653253294,-0.03209343000797736,0.7932962029396554
event_random5,230,0.07970733365000818,0.05886306631499383,-0.02084426733501435,0.7384899684821886,0.15116230446118292,0.11805972657392072,-0.0331025778872622,0.7810130111124189
event_random5,231,0.08156677638093543,0.059558980965682184,-0.022007795415253245,0.7301867697642993,0.15476204556603623,0.11875834269859023,-0.036003702867446,0.7673609008218789
event_random5,232,0.08013554831022068,0.0596653377334194,-0.020470210576801283,0.7445551817084096,0.14845201669482053,0.11869253509550248,-0.029759481599318044,0.7995346761742149
event_random5,233,0.07741968611219373,0.05641736265801801,-0.02100232345417572,0.7287211495053089,0.1463546025489655,0.11768541237744164,-0.028669190171523876,0.8041114548349644
event_random5,234,0.07860188982962837,0.0577026282641325,-0.020899261565495875,0.7341124798551846,0.14832955399296077,0.11661053312285459,-0.03171902087010618,0.7861584558421078
event_random5,235,0.08103240001679797,0.05783357052120896,-0.02319882949558901,0.7137092139591089,0.15437385939367393,0.11813099509883006,-0.03624286429484387,0.7652266747933033
event_random5,236,0.08042069183848034,0.05792172106018183,-0.022498970778298516,0.7202340558884246,0.14858236431531258,0.1194626645717929,-0.029119699743519675,0.8040164465163335
event_random5,237,0.07974258785432452,0.059566855645116844,-0.020175732209207674,0.7469892468743912,0.15143866805978998,0.12168099788135948,-0.029757670178430493,0.8035001855227506
event_random5,238,0.08058694998021466,0.057885639691172316,-0.022701310289042348,0.7183004159530064,0.14850469914944467,0.12103139891957197,-0.027473300229872696,0.8150004653911624
event_random5,239,0.07905091064830654,0.056982539852498924,-0.02206837079580761,0.7208334399335554,0.15204449709777085,0.11558979972796082,-0.036454697369810024,0.7602366539686856
event_random5,240,0.08087242918229572,0.0578340362869423,-0.023038392895353414,0.7151267356712849,0.15373745978614728,0.12214538964257049,-0.03159207014357679,0.7945063604698415
event_random5,241,0.07742274466697754,0.057765493967601396,-0.01965725069937615,0.7461049619988429,0.14683570675577182,0.11477991443650175,-0.03205579231927007,0.7816893926721266
event_random5,242,0.07866583908830703,0.05841544091636857,-0.02025039817193846,0.7425769761483609,0.14386049313247123,0.11604696355029061,-0.027813529582180627,0.8066631847524042
event_random5,243,0.07948333830857572,0.05755824494419787,-0.021925093364377854,0.724154850174275,0.146158145491435,0.1163231039785892,-0.029835041512845786,0.795871510188297
event_random5,244,0.07926805361112389,0.05738014000192282,-0.021887913609201073,0.7238747186025332,0.1474558677450955,0.11731464896228508,-0.030141218782810425,0.7955915946667171
event_random5,245,0.08117583889153375,0.05870818090158722,-0.02246765798994653,0.7232223492021121,0.14679914897168886,0.11999837487462135,-0.026800774097067506,0.8174323605769935
event_random5,246,0.08134812986563444,0.05841897252585276,-0.022929157339781688,0.7181354091648501,0.15010104973836122,0.1195851037335799,-0.030515946004781316,0.796697317853718
event_random5,247,0.08153201204855214,0.05823942068820367,-0.023292591360348468,0.7143135466045192,0.1493947653001001,0.122338352329823,-0.027056412970277097,0.8188931659290276
event_random5,248,0.08117494881788122,0.05890554873424428,-0.02226940008363694,0.7256616676950532,0.15432911875326638,0.1229506293110857,-0.031378489442180676,0.7966781013481518
event_random5,249,0.08206052195087697,0.05934465249094387,-0.022715869459933105,0.7231815138400988,0.15470910221718345,0.11859864026718094,-0.03611046195000252,0.766591225516195
event_random5,250,0.07728246084887251,0.05727875548496298,-0.02000370536390953,0.7411611231812714,0.15070414964641388,0.11924020103078287,-0.03146394861563101,0.7912204229979561
event_random5,251,0.07941764436915795,0.0573566480857833,-0.02206099628337465,0.7222154288431388,0.15279723033655557,0.11882616934259177,-0.0339710609939638,0.7776722724676477
event_random5,252,0.07792420928530948,0.05939907298564174,-0.01852513629966774,0.7622672534046468,0.14787556992529025,0.1190832953100334,-0.028792274615256852,0.8052939060197483
event_random5,253,0.07877899822898389,0.05718051656549048,-0.02159848166349341,0.7258345225371624,0.14628167725970237,0.11493551749033816,-0.03134615976936421,0.785713697323052
event_random5,254,0.07921856688042805,0.05721636711851788,-0.022002199761910174,0.7222595582280585,0.1458899385275883,0.11324681608233006,-0.032643122445258244,0.7762482952922397
event_random5,255,0.07988674538505039,0.058879884823790224,-0.021006860561260166,0.7370419778649377,0.15319226527388546,0.11834554784883632,-0.03484671742504915,0.7725295244981965
event_random5,256,0.08044173564796579,0.0575467541795902,-0.02289498146837559,0.7153842929425335,0.15010094181338438,0.11839585090876624,-0.031705090904618136,0.7887748702867164
event_random5,257,0.08025891166376377,0.05814838994412411,-0.02211052171963966,0.7245100729465488,0.1456721990439323,0.11689568637073496,-0.02877651267319735,0.8024570723716553
event_random5,258,0.08064242939153347,0.05886175339436485,-0.021780675997168625,0.7299104682050248,0.1478691426922349,0.11873378866115454,-0.02913535403108035,0.8029652874114462
event_random5,259,0.08313950147446057,0.060330189294215984,-0.02280931218024459,0.7256501208724312,0.15094986281149197,0.11848816702882425,-0.03246169578266772,0.7849504784035062
event_random5,260,0.07943021645125353,0.059156639123357155,-0.020273577327896378,0.7447624061261584,0.1503664397313349,0.11880163267538704,-0.03156480705594786,0.7900807712655442
event_random5,261,0.08036896560080624,0.06001629602096792,-0.02035266957983832,0.7467595927396862,0.15189990626579467,0.12211356352467694,-0.02978634274111773,0.8039080900484722
event_random5,262,0.07935940200495023,0.058812593091849635,-0.020546808913100595,0.7410916867566751,0.15374723198543838,0.11903606760578936,-0.03471116437964902,0.7742322646632327
event_random5,263,0.08100791509475286,0.05918919978426524,-0.021818715310487617,0.7306594635232022,0.15325652408144155,0.11754957592460205,-0.0357069481568395,0.7670118882647724
event_random5,264,0.08022893571500583,0.05910568288565861,-0.021123252829347225,0.7367127877106266,0.1526868081073222,0.11764051094239798,-0.03504629716492423,0.7704693837054312
event_random5,265,0.08062519603810239,0.060424552777914704,-0.020200643260187688,0.7494499951275637,0.14882137143078517,0.12033513638016169,-0.028486235050623476,0.8085877399411546
event_random5,266,0.08049234446132557,0.05824469509899508,-0.022247649362330486,0.7236053998524059,0.15162605688597883,0.11604662357283595,-0.03557943331314288,0.7653475000019407
event_random5,267,0.07987799367035815,0.05953810840705837,-0.02033988526329978,0.7453630927782343,0.1454644043479115,0.11986410471856317,-0.02560029962934833,0.8240098686403078
event_random5,268,0.07948722246748048,0.05662113917433418,-0.0228660832931463,0.7123300754092748,0.15353876805680194,0.11552007899507089,-0.03801868906173106,0.7523837820056888
event_random5,269,0.07981509171571602,0.06006963397514695,-0.019745457740569072,0.752609972423535,0.14934322257916488,0.11993782437111469,-0.029405398208050187,0.8031018903957107
event_random5,270,0.0793010746830442,0.05826226955146231,-0.021038805131581892,0.7346970994318655,0.15700001333680855,0.11841281182961431,-0.03858720150719423,0.7542216673293269
event_random5,271,0.08195469041202785,0.05967936577853566,-0.022275324633492195,0.7281995146159076,0.15348670453561158,0.12071844900080887,-0.03276825553480271,0.7865075308382824
event_random5,272,0.08110265374078288,0.059491756207389654,-0.021610897533393222,0.7335364931156861,0.15069881019352904,0.11803283732330103,-0.032665972870228016,0.7832366902679722
event_random5,273,0.08286227732002045,0.059695321191829846,-0.023166956128190606,0.7204161305063093,0.1506536887658343,0.11744431084162556,-0.033209377924208736,0.7795647873194324
event_random5,274,0.08013587072227826,0.059206577433523845,-0.020929293288754418,0.7388274052541624,0.15142348669771433,0.11855742551824242,-0.03286606117947191,0.782952685239099
event_random5,275,0.08073840460304649,0.05985094615401626,-0.020887458449030227,0.7412946347933894,0.15368483270473163,0.12208387140821875,-0.03160096129651288,0.7943781390761799
event_random5,276,0.07820239179646578,0.05881015507436549,-0.01939223672210029,0.7520250176929155,0.14546812887721802,0.1154029215498243,-0.03006520732739372,0.7933210005555913
event_random5,277,0.0816965891138528,0.060347261976093254,-0.021349327137759548,0.7386754163260475,0.14865176479894077,0.11939695332764619,-0.02925481147129458,0.8031990302243419
event_random5,278,0.08120897542962462,0.05722978475288643,-0.023979190676738184,0.7047224084544884,0.15016594413187923,0.116842677200421,-0.03332326693145822,0.7780903844470025
event_random5,279,0.08078185831510049,0.0558692784490686,-0.024912579866031882,0.6916067495147609,0.14862872401578175,0.11558998674907518,-0.03303873726670657,0.7777096083849954
event_random5,280,0.07990591906861559,0.057568534809017094,-0.022337384259598497,0.7204539473425332,0.14586767083933003,0.11528153090929637,-0.03058613993003366,0.7903158406928729
event_random5,281,0.0802752158343054,0.05857575808411053,-0.02169945775019487,0.7296867093452066,0.15060576790401276,0.11656819407219857,-0.03403757383181419,0.7739955494034748
event_random5,282,0.08412222790691704,0.05805626572362029,-0.026065962183296744,0.6901417992383742,0.15297265956973832,0.11907721529462915,-0.03389544427510917,0.7784215534302281
event_random5,283,0.08076926552458695,0.0587987735779118,-0.02197049194667515,0.7279845024715853,0.15023291907584208,0.11705136856326816,-0.03318155051257392,0.7791326247490213
event_random5,284,0.07957516647338914,0.060091313562120864,-0.019483852911268272,0.7551515909453498,0.14944107675773596,0.1203918123954329,-0.029049264362303068,0.8056139249491904
event_random5,285,0.08363789050778535,0.059318757358446966,-0.02431913314933838,0.7092330640850554,0.15136587101431975,0.1184160061575517,-0.032949864856768055,0.7823164189128811
event_random5,286,0.08207364344780345,0.060940679467608165,-0.021132963980195284,0.7425121745248795,0.15121849256092376,0.12219395004679284,-0.02902454251413092,0.8080622149937293
event_random5,287,0.07948321420782757,0.056513829651968044,-0.022969384555859527,0.7110159071347988,0.1517278954832287,0.11713520603777985,-0.034592689445448854,0.772008375023744
event_random5,288,0.08053120200011415,0.05966244509809704,-0.020868756902017116,0.740861226658612,0.154589400904526,0.12255156145620266,-0.032037839448323335,0.7927552648443872
event_random5,289,0.07890127610589184,0.05792018432167229,-0.02098109178421955,0.7340842528825359,0.14909885597434147,0.11985771267027605,-0.029241143304065423,0.8038808338737519
event_random5,290,0.08070524936035939,0.05780018479383203,-0.022905064566527356,0.7161886649497448,0.1470727373994149,0.1172801639615519,-0.029792573437863,0.7974296666760653
event_random5,291,0.08090170806541709,0.0600307832937724,-0.02087092477164469,0.7420212098022891,0.15050529738559162,0.11764896245882042,-0.0328563349267712,0.7816931663036822
event_random5,292,0.08142335344328508,0.05900062314408135,-0.022422730299203726,0.7246154898935458,0.1489451877613508,0.11764351475438865,-0.03130167300696214,0.7898443482637679
event_random5,293,0.08197826777679655,0.05795412513646117,-0.02402414264033538,0.706944983202789,0.15368013904728223,0.11822955286237309,-0.035450586184909136,0.7693222663339588
event_random5,294,0.07993060348030577,0.057022928495120584,-0.022907674985185186,0.7134054543848222,0.15405448586571388,0.11765799224671906,-0.036396493618994816,0.7637427211907293
event_random5,295,0.07730542589834857,0.058891781378314745,-0.01841364452003383,0.7618065704178834,0.15198486329894256,0.12102546951799642,-0.030959393780946143,0.79629949253531
event_random5,296,0.07843771485668617,0.05828185499714328,-0.020155859859542893,0.7430335662331604,0.15157535898117028,0.11869387662808345,-0.03288148235308683,0.783068418415083
event_random5,297,0.08240133413833303,0.060160138905723706,-0.022241195232609326,0.7300869522904637,0.15441481685060982,0.12082346972763074,-0.03359134712297908,0.7824603376275907
event_random5,298,0.08045512448746167,0.057588967151573175,-0.022866157335888496,0.7157899203865875,0.14742485049998386,0.11582404366512274,-0.03160080683486112,0.7856480320129978
event_random5,299,0.08036219647086945,0.05888857698304842,-0.021473619487821033,0.7327895399722553,0.15410909913618773,0.11778006865918028,-0.036329030477007446,0.7642642084040533
event_random5,300,0.07967309989746789,0.057552056077784026,-0.022121043819683862,0.7223524144516574,0.14624214958640036,0.11649832929458658,-0.029743820291813786,0.7966125335552385
event_random5,301,0.0813790452836883,0.060228234766140615,-0.02115081051754769,0.7400951259158213,0.15071668514356523,0.11788637495855968,-0.032830310185005554,0.7821720259191407
event_random5,302,0.08042908245782092,0.05931604652055672,-0.0211130359372642,0.737495004393014,0.14896282497367153,0.12082823228786646,-0.028134592685805065,0.8111301078589391
event_random5,303,0.07916522040255301,0.05764349316843442,-0.02152172723411859,0.7281416368869917,0.1524419329207204,0.11842806228364668,-0.034013870637073715,0.776873265869942
event_random5,304,0.08105886571652243,0.05906537754971298,-0.021993488166809454,0.7286726384289083,0.15211385629528631,0.11925911032775786,-0.03285474596752845,0.7840121421696772
event_random5,305,0.07975124407364449,0.060264983157302734,-0.019486260916341758,0.7556619819203371,0.14921313741721437,0.12129530353126634,-0.027917833885948026,0.8128996255343988
event_random5,306,0.0764070642374742,0.05565346667012632,-0.020753597567347883,0.7283811677040042,0.1443306038184179,0.11601345445081572,-0.02831714936760217,0.8038035689005505
event_random5,307,0.07924705187815971,0.05811139261282214,-0.021135659265337572,0.7332940624992195,0.14426944019949883,0.11685356481756229,-0.027415875381936544,0.8099675486088718
event_random5,308,0.0794786463240124,0.059606378343967835,-0.019872267980044565,0.7499672062980182,0.15352008606192566,0.12353031219786931,-0.02998977386405635,0.8046524423393084
event_random5,309,0.0797541001056317,0.05612784256615367,-0.023626257539478036,0.7037612171890119,0.1536800790111276,0.11608260425833045,-0.03759747475279715,0.7553523202569749
event_random5,310,0.07820620144171442,0.05905326971987172,-0.019152931721842695,0.755097020840259,0.15027879999906912,0.11886321914850306,-0.03141558085056606,0.7909513460929908
event_random5,311,0.0786326636338949,0.057677340157734305,-0.020955323476160595,0.733503578440045,0.14745598116351857,0.11779747130586461,-0.02965850985765396,0.7988653317170993
event_random5,312,0.07954772883805027,0.05923905425894843,-0.020308674579101835,0.7446982475081358,0.1478162866780532,0.1179923873608429,-0.029823899317210287,0.7982367167552562
event_random5,313,0.07955634057885409,0.05991892598991324,-0.019637414588940853,0.7531634254911866,0.15060197780390203,0.11986945994996583,-0.0307325178539362,0.7959354963189604
event_random5,314,0.07663168088136897,0.05889374477743816,-0.01773793610393081,0.7685299878598469,0.14856050884532673,0.11802923567732998,-0.030531273167996753,0.7944859410801811
event_random5,315,0.0814049841525936,0.05702904806160588,-0.024375936090987725,0.7005596605080711,0.14929068914469515,0.11587006236866847,-0.03342062677602668,0.7761372328877467
event_random5,316,0.08255441800533007,0.05955293568463487,-0.023001482320695203,0.7213779361970655,0.1502303578078446,0.11952172080966113,-0.030708636998183478,0.7955896701153968
event_random5,317,0.083003308779365,0.06080779628064439,-0.022195512498720614,0.7325948468184618,0.1512972886351464,0.1201250425278946,-0.031172246107251805,0.7939669217574433
event_random5,318,0.07997873580052915,0.05949994175614001,-0.02047879404438914,0.7439470149232635,0.14675568860971602,0.12037780135881544,-0.02637788725090058,0.8202598652168757
event_random5,319,0.07989214393127002,0.05755676745209197,-0.02233537647917805,0.720430878680727,0.1478828212874294,0.12099135709233952,-0.026891464195089892,0.8181569437140853
event_random5,320,0.08031317781799481,0.058892540361522326,-0.021420637456472484,0.7332861425927413,0.15295985167347273,0.12222894812481852,-0.03073090354865421,0.7990917014338099
event_random5,321,0.07942606711178181,0.059094394892862216,-0.020331672218919593,0.7440176385631002,0.15152707558618694,0.11909806947884155,-0.03242900610734539,0.7859854023982656
event_random5,322,0.07901372792689729,0.058234916405866165,-0.020778811521031122,0.737022767230329,0.1486367208687354,0.12180736009726237,-0.02682936077147302,0.8194970891804949
event_random5,323,0.07994428175558559,0.05728997854816524,-0.022654303207420345,0.7166238446336717,0.14892134060918225,0.11742557981184037,-0.03149576079734187,0.7885074048588044
event_random5,324,0.07951641317374417,0.05959630448888414,-0.01992010868486003,0.7494843153785824,0.14768517947002435,0.11834169591028226,-0.02934348355974209,0.8013105738501138
event_random5,325,0.07844802415973894,0.05906861190272295,-0.019379412257015984,0.7529649412513582,0.14645007289944895,0.11789541776353585,-0.0285546551359131,0.8050212296205655
event_random5,326,0.07912303754379853,0.05882366323282509,-0.020299374310973436,0.7434454623947326,0.1491407426926036,0.11558772643031792,-0.033553016262285684,0.775024479183114
event_random5,327,0.08184345060678977,0.0573260634913619,-0.02451738711542787,0.7004355640719541,0.15159421463448985,0.11746656505374505,-0.03412764958074481,0.7748749867332979
event_random5,328,0.08029030886798323,0.05921234253819205,-0.021077966329791184,0.7374780764083436,0.15303755590951812,0.12299978105355112,-0.030037774855966995,0.8037228530118025
event_random5,329,0.07815845995594389,0.05789139263934052,-0.020267067316603375,0.7406925964505,0.1484435250034372,0.1162435278102326,-0.032199997193204585,0.7830825076913325
event_random5,330,0.0808687859505004,0.060786388465049995,-0.020082397485450404,0.7516668854439982,0.15008444599707035,0.1234762461865601,-0.026608199810510255,0.8227118097832093
event_random5,331,0.08146897850566107,0.059266278960424884,-0.022202699545236182,0.7274705053078163,0.1493980524535365,0.11745684513523488,-0.03194120731830161,0.7862006445617122
event_random5,332,0.08061967923434282,0.05730590752720149,-0.023313771707141336,0.7108178557821648,0.15099936727432342,0.11871457856441094,-0.032284788709912485,0.7861925563485302
event_random5,333,0.07816487041710296,0.05859693516995959,-0.01956793524714337,0.7496581886117759,0.14668309616470415,0.11686114707897,-0.029821949085734156,0.7966913034597499
event_random5,334,0.0809600340760122,0.058627446468063726,-0.02233258760794847,0.7241529371519195,0.15304244946666024,0.11963426682837158,-0.03340818263828865,0.7817064301132575
event_random5,335,0.07700358853981888,0.05746579404830782,-0.019537794491511065,0.7462742339416041,0.14636245171265644,0.11958046439101445,-0.026781987321641984,0.8170159968745176
event_random5,336,0.07999259822311208,0.060099786599468845,-0.019892811623643238,0.7513168459891874,0.14707252243413943,0.11828129939640764,-0.028791223037731795,0.8042379190808753
event_random5,337,0.07855664424168574,0.05710136425678088,-0.021455279984904853,0.7268814090518431,0.144655668593313,0.11772462505435953,-0.026931043538953467,0.8138265592987732
event_random5,338,0.07737625007946115,0.05880518474524243,-0.018571065334218727,0.7599901091724235,0.14714436698140457,0.1199262015139332,-0.02721816546747137,0.8150240744797858
event_random5,339,0.07792812711156627,0.05716169292486784,-0.020766434186698428,0.7335181152632086,0.14801544967974847,0.11907699820990203,-0.028938451469846443,0.8044903317021385
event_random5,340,0.0811964920795824,0.06106284028429517,-0.020133651795287234,0.7520379110029308,0.1538558464087953,0.11883010714790589,-0.03502573926088941,0.7723470373181274
