bootstrap,baseline_resolution,improved_resolution,delta,ratio
153,0.062691782793548,0.06679989319876586,0.004108110405217857,1.0655286900796295
154,0.06739433942080734,0.0682464475023083,0.0008521080815009491,1.0126436150101632
155,0.06575825099761022,0.07047950117685801,0.0047212501792477934,1.0717970765283793
156,0.06660254131261557,0.06781651951515502,0.001213978202539448,1.0182272054281134
157,0.06345986466259403,0.06926531091585225,0.005805446253258226,1.0914821719857875
158,0.06578931379790272,0.06907718085678016,0.0032878670588774445,1.0499757007494772
159,0.06263209497210766,0.06565677709978021,0.003024682127672554,1.0482928461680796
160,0.06656668480586778,0.0670893855162142,0.0005227007103464215,1.007852286949107
161,0.06708598974963376,0.06812564171085551,0.0010396519612217575,1.0154973037604687
162,0.06527920502446755,0.06660536355066603,0.0013261585261984815,1.0203151758006461
163,0.0668583364275229,0.08142560765087781,0.01456727122335491,1.2178826456315797
164,0.06422162483388373,0.06959553970356964,0.005373914869685914,1.0836776534942263
165,0.0679450966872808,0.07064824591225041,0.0027031492249696143,1.0397843164078628
166,0.06434609815593281,0.0681142523456045,0.003768154189671691,1.0585607254777152
167,0.06267217548548491,0.0692051835529568,0.006533008067471882,1.1042409652587366
168,0.06644282934595706,0.07212735919011026,0.005684529844153199,1.0855552043781094
169,0.06636557064165156,0.07237689032252044,0.006011319680868876,1.0905788893661095
170,0.06954219283525673,0.08164994483781582,0.012107752002559091,1.1741065604767738
171,0.06633001838641356,0.0679365152383067,0.0016064968518931383,1.0242197558658026
172,0.06668279892804796,0.06820340734564623,0.0015206084175982681,1.0228036081574656
173,0.06512432645892191,0.06701790480997209,0.001893578351050182,1.0290763598491046
174,0.06249818907610955,0.0673234552019749,0.004825266125865348,1.0772064950552278
175,0.06468102279474101,0.06654351009998029,0.0018624873052392743,1.0287949575434157
176,0.0652389503117317,0.06943418179458086,0.004195231482849157,1.0643056251334986
177,0.06272871803845517,0.06823334886464116,0.005504630826185991,1.087752962252655
