scheme,outer_fold,method,complexity,alpha,inner_r68,inner_r90,inner_n
file_mod5,3,raw,0,0.42489062049196813,0.10473273919017716,0.19503822487792782,3609
file_mod5,3,raw,0,0.6518363448688389,0.09016234941323957,0.1638821818224445,3609
file_mod5,3,raw,0,0.75,0.08622034228070576,0.15440744389360275,3609
file_mod5,3,raw,0,1.0,0.08008865694819862,0.14635718169472356,3609
file_mod5,3,raw,0,1.5,0.07954726341515617,0.14956705995026032,3609
file_mod5,3,raw,0,1.5341274046343907,0.07998683106142984,0.15082273465492876,3609
file_mod5,3,raw,0,2.3535468936502513,0.092983076899495,0.168539435491684,3609
file_mod5,3,raw,0,3.6106407876409943,0.11121891728785503,0.19233722391675606,3609
file_mod5,3,raw,0,5.539182980610754,0.12911436427904696,0.21731889325072692,3609
file_mod5,3,raw,0,8.49781240983936,0.142517780948625,0.23940121751140914,3609
file_mod5,3,raw,0,13.03672689737678,0.1530816771936998,0.25414621186227043,3609
file_mod5,3,raw,0,20.0,0.15987973692674837,0.2643903869655724,3609
file_mod5,3,dt_quad,3,0.05,0.11642637693670585,0.21829436645857592,3609
file_mod5,3,dt_quad,3,0.07670637023171953,0.11288241898383156,0.21177107555316688,3609
file_mod5,3,dt_quad,3,0.11767734468251262,0.107786000903022,0.201787848367764,3609
file_mod5,3,dt_quad,3,0.1805320393820497,0.1024567455872117,0.19165289108603012,3609
file_mod5,3,dt_quad,3,0.2769591490305376,0.09651050504064643,0.17515135509221233,3609
file_mod5,3,dt_quad,3,0.42489062049196813,0.08771598214397117,0.1638793071576765,3609
file_mod5,3,dt_quad,3,0.6518363448688389,0.08149257431722275,0.15053045859309902,3609
file_mod5,3,dt_quad,3,0.75,0.07925771386800631,0.14663906006801716,3609
file_mod5,3,dt_quad,3,1.0,0.07635818307796094,0.14147030840355912,3609
file_mod5,3,dt_quad,3,1.5,0.07563735086384442,0.14310712779995322,3609
file_mod5,3,dt_quad,3,1.5341274046343907,0.07604619691591515,0.1434799442883388,3609
file_mod5,3,dt_quad,3,2.3535468936502513,0.08097989205035387,0.15049832645570677,3609
file_mod5,3,dt_quad,3,3.6106407876409943,0.08962939204660565,0.1627395958387275,3609
file_mod5,3,dt_quad,3,5.539182980610754,0.09835498107431903,0.17653219412893412,3609
file_mod5,3,dt_quad,3,8.49781240983936,0.10441238399297852,0.18901602612988844,3609
file_mod5,3,dt_quad,3,13.03672689737678,0.10953781056971815,0.1976076151782221,3609
file_mod5,3,dt_quad,3,20.0,0.11340708437633745,0.20316776119511812,3609
file_mod5,3,r2_quad,3,0.05,0.0970953993050202,0.18686003996843895,3609
file_mod5,3,r2_quad,3,0.07670637023171953,0.09382259464597244,0.18058180124877565,3609
file_mod5,3,r2_quad,3,0.11767734468251262,0.08855637914879984,0.17016000163061565,3609
file_mod5,3,r2_quad,3,0.1805320393820497,0.08298861722139848,0.15767619428291985,3609
file_mod5,3,r2_quad,3,0.2769591490305376,0.07700055945609942,0.1431062208406164,3609
file_mod5,3,r2_quad,3,0.42489062049196813,0.0701134844213634,0.13085714005659624,3609
file_mod5,3,r2_quad,3,0.6518363448688389,0.06475735971948406,0.12182795388250386,3609
file_mod5,3,r2_quad,3,0.75,0.06365734132905099,0.12147004301715239,3609
file_mod5,3,r2_quad,3,1.0,0.06438460466910079,0.12337856348167464,3609
file_mod5,3,r2_quad,3,1.5,0.07416212547688336,0.13631723198647633,3609
file_mod5,3,r2_quad,3,1.5341274046343907,0.07490854442846719,0.1376845147331309,3609
file_mod5,3,r2_quad,3,2.3535468936502513,0.08829660535417523,0.1625527546111451,3609
file_mod5,3,r2_quad,3,3.6106407876409943,0.10191495640747177,0.18556366890829562,3609
file_mod5,3,r2_quad,3,5.539182980610754,0.11457846686344127,0.20808527079130235,3609
file_mod5,3,r2_quad,3,8.49781240983936,0.12493668385527834,0.2254689868431646,3609
file_mod5,3,r2_quad,3,13.03672689737678,0.13100874355885095,0.23857544867862204,3609
file_mod5,3,r2_quad,3,20.0,0.13543952055731898,0.24821411364495594,3609
file_mod5,3,dt_r2_joint,6,0.05,0.08559079331295052,0.1583888345175015,3609
file_mod5,3,dt_r2_joint,6,0.07670637023171953,0.08277186257287504,0.15341599023059044,3609
file_mod5,3,dt_r2_joint,6,0.11767734468251262,0.0797225894061083,0.14656594615004234,3609
file_mod5,3,dt_r2_joint,6,0.1805320393820497,0.07560693617808427,0.1387862231638942,3609
file_mod5,3,dt_r2_joint,6,0.2769591490305376,0.07023168870997873,0.1324197566006402,3609
file_mod5,3,dt_r2_joint,6,0.42489062049196813,0.064455164783013,0.12378431185790226,3609
file_mod5,3,dt_r2_joint,6,0.6518363448688389,0.0622004301753016,0.12296792286640856,3609
file_mod5,3,dt_r2_joint,6,0.75,0.061745672369135626,0.12169180001398475,3609
file_mod5,3,dt_r2_joint,6,1.0,0.06289547530661563,0.12497469870391201,3609
file_mod5,3,dt_r2_joint,6,1.5,0.06663242225735835,0.1270386953945233,3609
file_mod5,3,dt_r2_joint,6,1.5341274046343907,0.06707457811721657,0.12680608101452323,3609
file_mod5,3,dt_r2_joint,6,2.3535468936502513,0.07672491443821843,0.14267545260422324,3609
file_mod5,3,dt_r2_joint,6,3.6106407876409943,0.08599965843997592,0.16348889357526158,3609
file_mod5,3,dt_r2_joint,6,5.539182980610754,0.09331603338657736,0.17797384527937604,3609
file_mod5,3,dt_r2_joint,6,8.49781240983936,0.10061828069973272,0.19000626167687817,3609
file_mod5,3,dt_r2_joint,6,13.03672689737678,0.10652169001374645,0.19754316646051576,3609
file_mod5,3,dt_r2_joint,6,20.0,0.10973170915970262,0.2038506852624913,3609
file_mod5,3,dt_then_r2,6,0.05,0.09454748168382758,0.16995803058780043,3609
file_mod5,3,dt_then_r2,6,0.07670637023171953,0.09137510769018566,0.1641694335349012,3609
